0.381715	125.232
0.383004	125.227
0.384294	125.228
0.385583	125.228
0.386873	125.228
0.388163	125.226
0.389452	125.226
0.390742	125.227
0.392031	125.227
0.393321	125.227
0.39461	125.227
0.3959	125.228
0.39719	125.225
0.398479	125.226
0.399769	125.226
0.401058	125.226
0.402348	125.226
0.403638	125.227
0.404927	125.227
0.406217	125.227
0.407506	125.225
0.408796	125.225
0.410085	125.225
0.411375	125.225
0.412665	125.226
0.413954	125.226
0.415244	125.226
0.416533	125.226
0.417823	125.227
0.419112	125.227
0.420402	125.227
0.421692	125.222
0.422981	125.222
0.424271	125.222
0.42556	125.222
0.42685	125.223
0.428139	125.223
0.429429	125.22
0.430719	125.218
0.432008	125.218
0.433298	125.218
0.434587	125.218
0.435877	125.218
0.437167	125.216
0.438456	125.216
0.439746	125.216
0.441035	125.216
0.442325	125.216
0.443614	125.217
0.444904	125.217
0.446194	125.217
0.447483	125.214
0.448773	125.214
0.450062	125.214
0.451352	125.215
0.452641	125.215
0.453931	125.215
0.455221	125.215
0.45651	125.215
0.4578	125.215
0.459089	125.216
0.460379	125.216
0.461668	125.216
0.462958	125.216
0.464248	125.216
0.465537	125.216
0.466827	125.216
0.468116	125.217
0.469406	125.217
0.470695	125.217
0.471985	125.217
0.473275	125.217
0.474564	125.217
0.475854	125.214
0.477143	125.211
0.478433	125.212
0.479723	125.212
0.481012	125.212
0.482302	125.212
0.483591	125.212
0.484881	125.212
0.48617	125.212
0.48746	125.212
0.48875	125.213
0.490039	125.213
0.491329	125.213
0.492618	125.213
0.493908	125.213
0.495197	125.21
0.496487	125.21
0.497777	125.21
0.499066	125.21
0.500356	125.211
0.501645	125.211
0.502935	125.211
0.504225	125.211
0.505514	125.208
0.506804	125.208
0.508093	125.208
0.509383	125.208
0.510673	125.208
0.511962	125.208
0.513252	125.208
0.514541	125.208
0.515831	125.209
0.517121	125.209
0.51841	125.209
0.5197	125.209
0.520989	125.209
0.522279	125.209
0.523569	125.209
0.524858	125.209
0.526148	125.209
0.527438	125.209
0.528727	125.21
0.530017	125.21
0.531306	125.21
0.532596	125.21
0.533886	125.21
0.535175	125.21
0.536465	125.21
0.537754	125.21
0.539044	125.21
0.540334	125.21
0.541623	125.21
0.542913	125.211
0.544202	125.211
0.545492	125.208
0.546782	125.208
0.548071	125.208
0.549361	125.208
0.55065	125.208
0.55194	125.208
0.55323	125.208
0.554519	125.205
0.555809	125.205
0.557098	125.205
0.558388	125.205
0.559678	125.205
0.560967	125.205
0.562257	125.205
0.563546	125.205
0.564836	125.205
0.566126	125.205
0.567415	125.206
0.568705	125.206
0.569995	125.206
0.571284	125.206
0.572574	125.206
0.573863	125.206
0.575153	125.206
0.576443	125.206
0.577732	125.206
0.579022	125.206
0.580311	125.206
0.581601	125.206
0.582891	125.206
0.58418	125.206
0.58547	125.206
0.586759	125.207
0.588049	125.207
0.589339	125.207
0.590628	125.207
0.591918	125.207
0.593207	125.207
0.594497	125.207
0.595787	125.207
0.597076	125.207
0.598366	125.207
0.599655	125.207
0.600945	125.207
0.602235	125.207
0.603524	125.207
0.604814	125.204
0.606103	125.204
0.607393	125.204
0.608683	125.204
0.609972	125.204
0.611262	125.204
0.612552	125.204
0.613841	125.201
0.615131	125.201
0.61642	125.201
0.61771	125.201
0.619	125.201
0.620289	125.201
0.621579	125.201
0.622868	125.201
0.624158	125.201
0.625448	125.201
0.626737	125.201
0.628027	125.201
0.629316	125.201
0.630606	125.201
0.631896	125.201
0.633185	125.202
0.634475	125.202
0.635764	125.202
0.637054	125.202
0.638344	125.202
0.639633	125.202
0.640923	125.202
0.642212	125.202
0.643502	125.202
0.644792	125.202
0.646081	125.202
0.647371	125.202
0.64866	125.202
0.64995	125.202
0.65124	125.202
0.652529	125.202
0.653819	125.202
0.655109	125.202
0.656398	125.202
0.657688	125.202
0.658977	125.202
0.660267	125.202
0.661557	125.202
0.662846	125.202
0.664136	125.203
0.665425	125.203
0.666715	125.203
0.668005	125.203
0.669294	125.203
0.670584	125.203
0.671873	125.203
0.673163	125.203
0.674453	125.203
0.675742	125.203
0.677032	125.203
0.678321	125.203
0.679611	125.203
0.680901	125.203
