0.00128958	4.19078
0.00257915	5.53779
0.00386873	6.91027
0.00515831	8.29313
0.00644788	9.67733
0.00773746	11.0572
0.00902704	12.4289
0.0103166	13.7899
0.0116062	15.1382
0.0128958	16.4728
0.0141853	17.7926
0.0154749	19.0969
0.0167645	20.3854
0.0180541	21.6576
0.0193436	22.9132
0.0206332	24.1522
0.0219228	25.3745
0.0232124	26.58
0.024502	27.7694
0.0257915	28.9419
0.0270811	30.0968
0.0283707	31.2369
0.0296603	32.3592
0.0309498	33.4669
0.0322394	34.557
0.033529	35.6317
0.0348186	36.6917
0.0361081	37.735
0.0373977	38.765
0.0386873	39.7757
0.0399769	40.7726
0.0412664	41.7571
0.042556	42.7289
0.0438456	43.6807
0.0451352	44.6169
0.0464248	45.5484
0.0477143	46.4547
0.0490039	47.3551
0.0502935	48.2431
0.0515831	49.1081
0.0528726	49.9668
0.0541622	50.8162
0.0554518	51.6461
0.0567414	52.4687
0.0580309	53.2674
0.0593205	54.0684
0.0606101	54.8533
0.0618997	55.6171
0.0631892	56.3854
0.0644788	57.1245
0.0657684	57.8598
0.067058	58.5957
0.0683476	59.3014
0.0696371	59.9983
0.0709267	60.7008
0.0722163	61.3875
0.0735059	62.0537
0.0747954	62.7062
0.076085	63.3537
0.0773746	63.9938
0.0786642	64.6246
0.0799537	65.2457
0.0812433	65.8572
0.0825329	66.4604
0.0838225	67.0583
0.085112	67.6522
0.0864016	68.2316
0.0876912	68.7783
0.0889808	69.3406
0.0902703	69.9044
0.0915599	70.4233
0.0928495	70.9723
0.0941391	71.4835
0.0954287	72.0173
0.0967182	72.51
0.0980078	73.0023
0.0992974	73.5101
0.100587	73.9911
0.101877	74.4682
0.103166	74.9406
0.104456	75.4041
0.105745	75.8601
0.107035	76.3055
0.108324	76.7421
0.109614	77.1802
0.110904	77.5967
0.112193	78.0251
0.113483	78.4575
0.114772	78.8582
0.116062	79.2495
0.117351	79.6409
0.118641	80.0556
0.119931	80.4302
0.12122	80.7918
0.12251	81.1891
0.123799	81.536
0.125089	81.9128
0.126378	82.2474
0.127668	82.6151
0.128958	82.9414
0.130247	83.3039
0.131537	83.6173
0.132826	83.9623
0.134116	84.2752
0.135406	84.5861
0.136695	84.9186
0.137985	85.2252
0.139274	85.5069
0.140564	85.8074
0.141853	86.1286
0.143143	86.4193
0.144433	86.6998
0.145722	86.9685
0.147012	87.2374
0.148301	87.5057
0.149591	87.773
0.15088	88.0382
0.15217	88.2969
0.15346	88.5535
0.154749	88.8096
0.156039	89.0645
0.157328	89.3208
0.158618	89.57
0.159907	89.8043
